operands_A,operands_B,sel,switching_power
2814072705,836912425,1,0.0215639
1332658982,3376521135,1,0.0234779
2181164510,461861311,0,0.0195336
3819496029,2835744910,0,0.0154967
3085949622,398987099,0,0.0216709
1646912666,2345719045,1,0.0195675
2736146592,2424046600,1,0.0151492
1738594269,949710891,0,0.019026
4280527343,3465054297,1,0.0240683
2195194590,1783689326,1,0.0194494
2473402793,1554563858,1,0.0196856
1694352416,2866211269,0,0.0183995
1227314528,525273553,0,0.0166349
4209627580,480315428,1,0.0207841
2575940813,888984126,1,0.0234779
571546082,4122703179,0,0.0187802
158077029,3402372865,1,0.0171812
1542842852,1043105144,0,0.0195296
2763281749,847836380,0,0.0170116
3838630404,1806956223,1,0.0241396
1996760509,3485956299,0,0.0206677
2398951712,3938292860,1,0.0227337
3630455793,393096622,1,0.0234779
832873758,1584001324,1,0.0210916
2586272162,3760420122,0,0.0158775
3964075923,1335755290,1,0.0233241
282700300,122514645,0,0.0161313
3231225248,2787873793,1,0.0166732
411152541,3745085637,1,0.0208554
3079211532,497329892,0,0.0160044
2952122758,3173976620,0,0.0196565
180201197,3632017862,0,0.0191529
2389264687,3938072765,1,0.0233598
1739530714,1874141891,1,0.0235959
2831474055,3098514563,0,0.0181457
603224184,1357093140,1,0.0203117
3241581612,1497544701,1,0.0221076
700725525,1671901691,0,0.0185264
1382527702,2344951036,1,0.0229699
1368989815,273378284,1,0.0200755
41169675,3692501704,1,0.0188233
883545385,182631345,0,0.0176421
278443140,2802860847,1,0.0170631
1270361212,2264412640,1,0.0208197
1318809474,3742668278,0,0.0205408
1385768465,3522129341,1,0.0223794
3202981594,1115649579,1,0.0259822
3912651010,2220556829,1,0.0179254
3256586021,2907508671,0,0.0201641
947241117,3660941443,0,0.0163811
656807402,94431470,0,0.0163811
728749344,4177706665,0,0.0187762
3951342092,2592852172,1,0.0200755
3497161341,4071142596,1,0.0219538
2974853428,1126437021,1,0.0174174
1906523541,4242269874,0,0.0218018
80703408,961336403,0,0.0175152
20324585,3526328114,0,0.0175192
2319121175,2034262398,0,0.0185224
3154684317,2292054968,1,0.0222257
1282895535,1656338251,0,0.0214211
1088373496,3010300,0,0.0176421
3655492765,1667084461,0,0.0192798
345859663,1018175304,1,0.0208197
2119120949,1240665780,0,0.0191529
1926606343,3589565590,0,0.0199103
744964896,2266168155,1,0.0203474
3186269605,3614596552,1,0.0253562
2060472986,2158480020,1,0.0196856
2557509837,2559342675,1,0.0183153
4195723409,2532006854,0,0.0195336
2594416732,355035505,1,0.0201936
4062031887,2586369110,0,0.0175152
2040075793,59825104,0,0.015247
1753010591,2365718752,1,0.0190239
287560944,1866451233,0,0.0178959
1134710555,2320526944,1,0.0191776
2043925971,3602803168,1,0.0253562
4213913903,1341846632,0,0.0220516
1208061082,1884668387,1,0.0175712
2464915135,1136919974,1,0.0229342
3599912353,904200090,1,0.0232417
1483104766,4254215983,1,0.0244939
2288903584,4194898444,0,0.0146165
1707718462,6743332,1,0.021174
34652624,3479399699,1,0.017843
1411202582,810566597,1,0.0186696
8212719,1967998569,1,0.0212096
3045055654,489147178,1,0.0249662
2051155991,1520062882,1,0.0189414
2337160017,4077949734,0,0.0168847
1813365143,1631377198,0,0.0182726
2095706009,300389638,0,0.0194027
2192819265,3924522497,1,0.0198394
354258266,2523307441,0,0.0182726
3211199072,2245427848,1,0.0191776
4177031018,1521368679,0,0.0220516
3461506935,1671568863,1,0.0247301
2057667077,1771923691,1,0.0209735
779514222,3210292397,1,0.024612
338277193,3422817116,1,0.0179254
773034409,43213965,1,0.0185515
2196315531,1443078913,0,0.0144895
50894211,2939084931,1,0.0180792
3761235149,503758386,1,0.0219538
171320176,13596466,0,0.0155008
2779652625,2101071138,0,0.0178959
168882321,1112165767,1,0.0165551
166440580,2350963076,1,0.0186696
1582188758,710692032,1,0.0198037
3755096378,2927228510,0,0.022809
302587913,3503931005,1,0.0182329
2862603920,1982015312,0,0.0178919
3700992832,1912937682,1,0.0190595
317238431,114011443,1,0.0218357
1011841339,2901484866,1,0.022698
3616167847,1010406538,1,0.022698
3338007069,164356436,0,0.0183955
2113890165,2636827626,1,0.0278605
3565958856,927308262,0,0.017769
30719655,1453928712,0,0.0156236
1614813092,1652997278,0,0.0151241
4073479957,3363854332,0,0.0185224
3838592613,3830683008,0,0.0157506
3284816538,1825518906,1,0.0222257
2901178337,1345844711,0,0.021548
3874308936,881696879,0,0.0175152
1664792526,3742150671,0,0.0196565
2863764170,3319757123,1,0.0227337
3257164799,3310110861,1,0.0209378
3577497085,1083919998,0,0.0196565
3721424718,2869175287,0,0.0196565
3967403465,3864203359,0,0.0191529
2952547314,1302593983,1,0.0244582
3207439049,2544051727,0,0.0191529
281195104,705059841,0,0.011341
2970543875,3792970186,1,0.0191776
3620270889,482727526,1,0.0230879
3606687732,3068467257,1,0.0255923
3093655239,2413765605,0,0.0216749
717065680,1286050601,0,0.0175152
3172588867,305266904,0,0.0147393
3708983743,2473249700,0,0.0196565
1253757690,3807522231,0,0.0210444
2364892199,66948067,1,0.0228518
1277214262,2137864521,0,0.01903
841799074,1157578756,1,0.0185515
3507749317,44121423,0,0.0143667
1628148297,1193112052,0,0.0167618
4167784005,1239893721,1,0.0229699
2657928808,2410897301,0,0.0206677
4197136746,2278861245,1,0.024104
1063351728,1897485914,1,0.0219538
2832981363,3782765531,1,0.0258642
2694048473,1483518038,0,0.0168847
438822060,434748651,0,0.0195336
2960706012,3467146957,0,0.0194067
111752834,2581619756,1,0.0178073
52596891,2021436394,1,0.0202293
3481239600,2477762023,1,0.0238678
2358151202,2107176276,1,0.0197213
3741024001,1870186603,0,0.0219247
1094468150,53237479,1,0.0188233
4168137667,2806580593,1,0.0220719
1790747999,1653551685,1,0.022698
2290495789,946932707,0,0.0155008
2140439598,941551607,1,0.0243758
1548505725,1964589562,0,0.0181457
1514933544,3237121138,1,0.0183153
774749845,2099884337,1,0.0230879
676981111,1722395067,1,0.0234779
589360823,781894949,1,0.0213277
2053866385,1151607191,1,0.0198037
3714555284,2131628651,0,0.020287
1108722106,3459677634,0,0.0178959
3104846862,1640971144,1,0.0193314
4219350882,179326224,1,0.0219182
10403740,2946118990,0,0.0194067
1893816085,888729226,1,0.0217177
464482265,452157901,0,0.0212942
1780898607,533996398,0,0.0192798
3088672304,4051959931,0,0.0147434
3550677634,1272878747,1,0.0214815
311508305,637504619,0,0.0185264
587603027,2068004741,0,0.0173923
1689333806,1909353624,1,0.0199575
711554461,2799279503,0,0.0205408
763210208,2276640874,0,0.0180188
2699213293,4167702122,0,0.0186493
773946391,3760588066,1,0.0181616
1941213125,3755393383,0,0.0216749
2151811874,2346585394,0,0.0141169
3310575994,348259037,0,0.0156236
1746658644,2909532619,0,0.0201641
2818633107,3022372289,0,0.0166349
3059652786,1847521201,1,0.0244939
543722693,267599575,1,0.0212453
3446608450,429328269,1,0.0207016
1069149962,180182248,1,0.0243401
204847274,1527887808,0,0.016508
